,PLACEKEY,SAFEGRAPH_BRAND_IDS,BRANDS,SPEND_DATE_RANGE_START,SPEND_DATE_RANGE_END,RAW_TOTAL_SPEND,RAW_NUM_TRANSACTIONS,RAW_NUM_CUSTOMERS,MEDIAN_SPEND_PER_TRANSACTION,MEDIAN_SPEND_PER_CUSTOMER,SPEND_PER_TRANSACTION_PERCENTILES,SPEND_BY_DAY,SPEND_PER_TRANSACTION_BY_DAY,SPEND_BY_DAY_OF_WEEK,DAY_COUNTS,SPEND_PCT_CHANGE_VS_PREV_MONTH,SPEND_PCT_CHANGE_VS_PREV_YEAR,ONLINE_TRANSACTIONS,ONLINE_SPEND,TRANSACTION_INTERMEDIARY,SPEND_BY_TRANSACTION_INTERMEDIARY,BUCKETED_CUSTOMER_FREQUENCY,MEAN_SPEND_PER_CUSTOMER_BY_FREQUENCY,BUCKETED_CUSTOMER_INCOMES,MEAN_SPEND_PER_CUSTOMER_BY_INCOME,CUSTOMER_HOME_CITY,RELATED_CROSS_SHOPPING_PHYSICAL_BRANDS_PCT,RELATED_CROSS_SHOPPING_ONLINE_MERCHANTS_PCT,RELATED_CROSS_SHOPPING_SAME_CATEGORY_BRANDS_PCT,RELATED_CROSS_SHOPPING_LOCAL_BRANDS_PCT,RELATED_WIRELESS_CARRIER_PCT,RELATED_STREAMING_CABLE_PCT,RELATED_DELIVERY_SERVICE_PCT,RELATED_RIDESHARE_SERVICE_PCT,RELATED_BUYNOWPAYLATER_SERVICE_PCT,RELATED_PAYMENT_PLATFORM_PCT
163031,224-222@5sy-bxx-rzf,,,2022-07-01,2022-08-01,1835.98,42,27,30.92,50.44,"{""25"":25.69,""75"":45.33}","[579.44,34.60,28.70,0.00,0.00,0.00,264.76,158.88,105.42,0.00,0.00,0.00,0.00,279.04,35.36,0.00,0.00,0.00,0.00,0.00,0.00,37.44,0.00,0.00,0.00,0.00,108.44,0.00,175.20,0.00,28.70]","[64.08,34.60,28.70,null,null,null,30.92,25.22,52.71,null,null,null,null,25.84,17.68,null,null,null,null,null,null,18.72,null,null,null,null,54.22,null,43.80,null,28.70]","{""Monday"":0.00,""Tuesday"":0.00,""Wednesday"":108.44,""Thursday"":543.80,""Friday"":986.32,""Saturday"":140.02,""Sunday"":57.40}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",92.0,121.0,0,0.0,"{""No intermediary"":42}","{""No intermediary"":1835.98}","{""1"":12,""2"":15,""3"":0,""4"":0,""5-10"":0,"">10"":0}","{""1"":47.55,""2"":84.36,""3"":null,""4"":null,""5-10"":null,"">10"":null}","{""<25k"":2,""25-45k"":2,""45-60k"":2,""60-75k"":2,""75-100k"":5,""100-150k"":8,"">150k"":4}","{""<25k"":30.89,""25-45k"":36.02,""45-60k"":28.70,""60-75k"":49.92,""75-100k"":73.45,""100-150k"":98.59,"">150k"":69.64}","{""Baltimore, MD"":6,""Parker, ID"":3,""Eglon, WA"":3,""Saint George, UT"":2,""Niceville, FL"":2,""Pittsburgh, PA"":2,""Mesa, AZ"":2,""Cypress, TX"":2,""Cody, WY"":2,""Damascus, OH"":2,""Solana Beach, CA"":2,""Denver, CO"":2,""Etna, ME"":2,""Clifton, ID"":2,""Bakersfield, CA"":2,""Erda, UT"":2,""Englewood, CO"":2,""Huntersville, NC"":2,""Daly City, CA"":2}","{""Walmart"":71,""Albertsons"":49,""Maverik"":49,""McDonald's"":49,""Exxon Mobil"":49,""ConocoPhillips"":45,""Pilot Flying J"":45,""Shell Oil"":41,""Chevron"":38,""Target"":30,""Starbucks"":26,""Love's Travel Stops and Country Stores"":26,""Costco"":26,""Verizon Wireless"":23,""Safeway"":23,""Chick-fil-A"":23,""Walgreens"":23,""Phillips 66"":23,""BP"":19,""King Soopers"":19}","{""Amazon"":41,""Apple"":38,""Spotify"":26,""Netflix"":23,""T-Mobile"":15,""Verizon Wireless"":12,""Chipotle Mexican Grill"":12,""Planet Fitness"":12,""Maverik"":12,""Amazon Digital Services"":12,""Comcast"":12,""Amazon Marketplace"":12,""Walmart"":8,""Lyft"":8,""Target"":8,""Chevron"":8,""Gap"":8,""Uber"":8,""Paramount"":8,""Albertsons"":8}","{""McDonald's"":49,""Starbucks"":26,""Wendy's"":23,""Chick-fil-A"":23,""Chipotle Mexican Grill"":19,""Dairy Queen"":19,""Jack in the Box"":15,""Panera Bread"":15,""In-N-Out Burger"":15,""Subway"":15,""Arby's"":15,""Chili's Grill & Bar"":12,""Dunkin'"":12,""Jimmy John's"":8,""Olive Garden"":8,""Freddy's Frozen Custard"":8,""Taco Bell"":8,""Taco John's"":8,""Krispy Kreme Doughnuts"":8,""Denny's"":8}","{""Walmart"":34,""Albertsons"":15,""McDonald's"":15,""Boot Barn"":12,""Walgreens"":12,""Dairy Queen"":12,""Wendy's"":8,""Holiday Inn"":4,""Maverik"":4,""Arby's"":4}","{""Verizon Wireless"":34,""T-Mobile"":15,""AT&T"":12,""Sprint"":4}","{""Netflix"":23,""Fubo"":8,""Dish Network"":8,""Redbox"":8,""YouTube TV"":4,""Vudu"":4,""Hulu"":4,""Amazon Prime"":4,""Amazon Prime Video"":4}","{""Uber Eats"":4}","{""Lyft"":8,""Uber"":8}","{""Afterpay"":8,""Affirm.com"":4,""Klarna"":4,""Zip Company"":4}","{""PayPal"":8,""Apple Cash"":4}"
163033,zzw-223@5sy-bxt-2c5,SG_BRAND_43bdfa786f5809e475a7382797eae3fd,Super 8,2022-07-01,2022-08-01,2722.87,9,9,233.75,233.75,"{""25"":203.78,""75"":416.89}","[0.00,0.00,0.00,0.00,594.38,198.78,0.00,0.00,0.00,0.00,0.00,220.88,441.86,0.00,0.00,0.00,0.00,233.75,0.00,0.00,0.00,233.75,208.77,0.00,0.00,0.00,0.00,590.70,0.00,0.00,0.00]","[null,null,null,null,594.38,198.78,null,null,null,null,null,220.88,220.93,null,null,null,null,233.75,null,null,null,233.75,208.77,null,null,null,null,590.70,null,null,null]","{""Monday"":233.75,""Tuesday"":815.26,""Wednesday"":640.64,""Thursday"":590.70,""Friday"":233.75,""Saturday"":208.77,""Sunday"":0.00}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",482.0,-69.0,1,243.08,"{""No intermediary"":9}","{""No intermediary"":2722.87}","{""1"":9,""2"":0,""3"":0,""4"":0,""5-10"":0,"">10"":0}","{""1"":302.54,""2"":null,""3"":null,""4"":null,""5-10"":null,"">10"":null}","{""25-45k"":3,""60-75k"":4,""100-150k"":2,"">150k"":4}","{""25-45k"":468.65,""60-75k"":225.20,""100-150k"":233.75,"">150k"":203.78}","{""Carson City, NV"":2,""Clarksville, TN"":2,""Grovetown, GA"":2,""Cheyenne, WY"":2,""Wapwallopen, PA"":2,""Creswell, OR"":2,""Albany, OR"":2}","{""McDonald's"":78,""ConocoPhillips"":56,""Love's Travel Stops and Country Stores"":56,""Walmart"":45,""Exxon Mobil"":45,""Verizon Wireless"":34,""Chevron"":34,""Taco Bell"":34,""Lowe's"":34,""Dollar General"":34,""Starbucks"":34,""Maverik"":34,""Pilot Flying J"":34,""Spectrum"":34,""Shell Oil"":34,""Advance Auto Parts"":23,""Econo Lodge"":23,""Marco's Pizza"":23,""The Home Depot"":23,""Speedway"":23}","{""Amazon"":56,""Spotify"":45,""Apple"":34,""Netflix"":34,""Walmart"":23,""Lowe's"":23,""eBay"":23,""Amazon Digital Services"":23,""Lyft"":12,""Roku"":12,""Uber"":12,""Olive Garden"":12,""Dutch Bros. Coffee"":12,""Loaf 'N Jug"":12,""Sirius XM"":12,""Albertsons"":12,""Expedia"":12,""Experian"":12,""Youtube"":12,""Hulu"":12}","{""Econo Lodge"":23,""Hampton"":12,""Motel 6"":12,""Days Inn"":12,""Country Inn & Suites By Radisson"":12,""MGM Resorts"":12,""La Quinta Inns & Suites"":12}","{""ConocoPhillips"":23,""McDonald's"":23,""Walmart"":12,""Taco John's"":12,""Boot Barn"":12,""Dairy Queen"":12}","{""Verizon Wireless"":34,""Sprint"":23,""AT&T"":12,""T-Mobile"":12}","{""Netflix"":34,""Peacock"":23,""Roku"":12,""Youtube"":12,""Hulu"":12}",{},"{""Lyft"":12,""Uber"":12}",{},{}
163052,223-222@5sy-bxx-rrk,,,2022-07-01,2022-08-01,6336.99,29,19,198.69,264.18,"{""25"":132.09,""75"":243.09}","[617.16,126.54,816.96,562.77,728.16,375.18,165.39,0.00,0.00,286.38,970.14,219.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.90,264.18,0.00,0.00,0.00,0.00,0.00,540.57,0.00,452.88,0.00]","[308.58,126.54,198.69,562.77,182.04,375.18,165.39,null,null,143.19,242.54,109.89,null,null,null,null,null,null,null,null,105.45,132.09,null,null,null,null,null,209.79,null,452.88,null]","{""Monday"":1532.91,""Tuesday"":947.94,""Wednesday"":375.18,""Thursday"":916.86,""Friday"":881.34,""Saturday"":579.42,""Sunday"":1103.34}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",42.0,-33.0,1,562.77,"{""No intermediary"":29}","{""No intermediary"":6336.99}","{""1"":11,""2"":7,""3"":0,""4"":1,""5-10"":0,"">10"":0}","{""1"":267.31,""2"":352.98,""3"":null,""4"":925.74,""5-10"":null,"">10"":null}","{""<25k"":2,""25-45k"":5,""60-75k"":3,""75-100k"":2,""100-150k"":4,"">150k"":5}","{""<25k"":298.59,""25-45k"":277.50,""60-75k"":330.78,""75-100k"":248.09,""100-150k"":268.25,"">150k"":603.10}","{""Dover, DE"":3,""Limestone, OK"":3,""Bozeman, MT"":3,""Sherwood, OR"":2,""Mesa, AZ"":2,""Roseboro, NC"":2,""Harrisville, UT"":2,""Sarasota, FL"":2,""Temecula, CA"":2,""Armbrust, PA"":2,""Nampa, ID"":2,""San Antonio, TX"":2,""Covington, TN"":2,""Cuyahoga Falls, OH"":2,""Santiago, MN"":2,""Chelsea, MI"":2,""Waterville, OH"":2}","{""Walmart"":79,""McDonald's"":69,""ConocoPhillips"":43,""Chevron"":32,""Chick-fil-A"":32,""Target"":27,""The Home Depot"":27,""Circle K"":27,""Maverik"":27,""Dairy Queen"":27,""Shell Oil"":27,""Verizon Wireless"":22,""Casey's General Stores"":22,""BP"":22,""Albertsons"":22,""Domino's Pizza"":22,""Speedway"":22,""7-Eleven"":22,""Dollar General"":22,""Starbucks"":22}","{""Amazon"":74,""Apple"":43,""Netflix"":37,""Hulu"":27,""Amazon Digital Services"":27,""Spotify"":22,""Amazon Marketplace"":22,""Hotels.com"":16,""Billie Inc"":16,""Comcast"":16,""Walmart"":11,""Target"":11,""Verizon Wireless"":11,""Roku"":11,""Instant Ink"":11,""Goodwill"":11,""E-ZPass"":11,""Google Storage"":11,""Sprint"":11,""AT&T"":11}","{""Holiday Inn"":22,""Rodeway Inn"":11,""Hampton"":11,""Embassy Suites Hotels"":6,""Microtel Inn and Suites"":6,""Super 8"":6,""Motel 6"":6,""Residence Inn by Marriott"":6,""DoubleTree by Hilton"":6,""La Quinta Inns & Suites"":6,""Quality Inn"":6}","{""Walmart"":53,""McDonald's"":16,""Taco John's"":11,""Dairy Queen"":11,""SmartStyle Family Hair Salons"":6,""Albertsons"":6,""Domino's Pizza"":6,""Boot Barn"":6,""Maverik"":6,""AutoZone"":6,""Arby's"":6}","{""Verizon Wireless"":32,""Sprint"":11,""AT&T"":11,""T-Mobile"":11,""Disney Mobile"":6}","{""Netflix"":37,""Hulu"":27,""Roku"":11,""HBO Max"":6,""YouTube TV"":6,""Youtube"":6,""Dish Network"":6,""Amazon Prime"":6,""Disney Plus"":6}","{""Dashpass"":6,""DoorDash"":6}",{},{},"{""PayPal"":6,""Apple Cash"":6}"
163071,222-224@5sy-bxt-f75,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,Subway,2022-07-01,2022-08-01,609.21,31,27,11.84,14.64,"{""25"":8.10,""75"":20.26}","[10.63,19.51,51.90,0.00,210.10,0.00,0.00,0.00,19.50,0.00,19.34,0.00,13.84,7.84,7.86,0.00,0.00,24.30,10.63,0.00,16.87,0.00,0.00,33.64,45.15,32.50,0.00,23.18,0.00,40.52,21.90]","[10.63,19.51,51.90,null,100.75,null,null,null,19.50,null,9.67,null,13.84,7.84,7.86,null,null,8.10,10.63,null,8.43,null,null,16.82,11.84,16.25,null,23.18,null,20.26,21.90]","{""Monday"":88.79,""Tuesday"":253.23,""Wednesday"":13.84,""Thursday"":47.89,""Friday"":18.49,""Saturday"":79.53,""Sunday"":107.44}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",-63.0,-29.0,0,0.0,"{""No intermediary"":31}","{""No intermediary"":609.21}","{""1"":24,""2"":2,""3"":1,""4"":0,""5-10"":0,"">10"":0}","{""1"":22.25,""2"":14.64,""3"":45.97,""4"":null,""5-10"":null,"">10"":null}","{""<25k"":5,""25-45k"":8,""45-60k"":2,""75-100k"":3,""100-150k"":2,"">150k"":7}","{""<25k"":12.49,""25-45k"":21.69,""45-60k"":14.25,""75-100k"":16.63,""100-150k"":21.90,"">150k"":37.68}","{""Colorado Springs, CO"":3,""Bozeman, MT"":3,""Richmond, KY"":3,""Flagstaff, AZ"":2,""Cody, WY"":2,""Louisville, KY"":2,""The Villages, FL"":2,""Keller, GA"":2,""Appomattox, VA"":2,""Mount Washington, KY"":2,""Henderson, NV"":2,""Aurora, CO"":2,""Acme, WY"":2,""Pantano, AZ"":2,""Ellensburg, WA"":2,""Skagway, AK"":2,""Wake Forest, NC"":2}","{""Walmart"":100,""McDonald's"":63,""Arby's"":49,""Dairy Queen"":45,""Panda Express"":38,""Albertsons"":34,""Wendy's"":34,""Maverik"":34,""ConocoPhillips"":30,""Burger King"":30,""Exxon Mobil"":30,""United States Postal Service (USPS)"":26,""Shell Oil"":26,""Target"":23,""Chevron"":23,""Taco Bell"":23,""Lowe's"":23,""Costco"":23,""Chick-fil-A"":23,""Walgreens"":23}","{""Amazon"":52,""Apple"":45,""Amazon Marketplace"":38,""Walmart"":26,""Amazon Digital Services"":26,""Hulu"":23,""Netflix"":19,""Verizon Wireless"":15,""Sirius XM"":15,""Nintendo"":15,""Maverik"":15,""Spotify"":15,""Taco Bell"":12,""Google"":12,""Papa John's Pizza"":12,""Dutch Bros. Coffee"":8,""Goodwill"":8,""Roblox"":8,""Walgreens"":8,""Costa Vida"":8}","{""McDonald's"":63,""Arby's"":49,""Dairy Queen"":45,""Panda Express"":38,""Wendy's"":34,""Burger King"":30,""Taco Bell"":23,""Chick-fil-A"":23,""Sonic"":19,""Domino's Pizza"":12,""Taco John's"":12,""Whataburger"":12,""Papa John's"":12,""Carl's Jr."":12,""Cold Stone Creamery"":12,""Little Caesars"":8,""Jimmy John's"":8,""Chipotle Mexican Grill"":8,""Olive Garden"":8,""KFC"":8}","{""Walmart"":89,""Wendy's"":26,""Albertsons"":23,""Dairy Queen"":23,""Arby's"":19,""Burger King"":15,""Sierra"":12,""Maverik"":12,""McDonald's"":12,""Tractor Supply Co."":12,""Taco John's"":8,""Walgreens"":8,""AutoZone"":8,""Cellular Plus"":4,""Domino's Pizza"":4,""CARQUEST Auto Parts"":4,""ConocoPhillips"":4,""O'Reilly Auto Parts"":4,""Dollar Tree"":4}","{""Verizon Wireless"":34,""T-Mobile"":12,""AT&T"":8,""Cricket Wireless"":8}","{""Hulu"":23,""Netflix"":19,""Amazon Prime Video"":8,""Funimation"":4,""Peacock"":4,""Amazon Prime"":4}",{},{},"{""Afterpay"":4}","{""Apple Card"":4}"
163093,222-222@5sy-dws-p5f,,,2022-07-01,2022-08-01,179.95,5,3,36.0,72.0,"{""25"":35.98,""75"":36.00}","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,0.00,35.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36.00,null,35.95,null,null,null,null,null,null,null,null,null,null,null]","{""Monday"":144.00,""Tuesday"":0.00,""Wednesday"":35.95,""Thursday"":0.00,""Friday"":0.00,""Saturday"":0.00,""Sunday"":0.00}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",,,0,0.0,"{""No intermediary"":5}","{""No intermediary"":179.95}","{""1"":1,""2"":2,""3"":0,""4"":0,""5-10"":0,"">10"":0}","{""1"":35.95,""2"":72.00,""3"":null,""4"":null,""5-10"":null,"">10"":null}","{""75-100k"":2,""100-150k"":2,"">150k"":2}","{""75-100k"":72.00,""100-150k"":72.00,"">150k"":35.95}","{""Ankeny, IA"":2,""Hagerstown, MD"":2}","{""Target"":100,""Kwik Trip"":100,""ALDI"":100,""Love's Travel Stops and Country Stores"":100,""Sam's Club"":100,""IHOP"":67,""Walmart"":67,""Little Caesars"":67,""Martin's Foods"":67,""Ramada"":67,""Fairfield Inn & Suites by Marriott"":67,""Roy Rogers"":67,""Domino's Pizza"":67,""Taco Bell"":67,""Safeway"":67,""Wendy's"":67,""ConocoPhillips"":67,""Sheetz"":67,""Harley Davidson"":67,""Circle K"":67}","{""Honda"":67,""Verizon Wireless"":67,""Amazon"":67,""Lowe's"":67,""Netflix"":67,""Applebee's"":67,""Spotify"":67,""Best Buy"":67,""MediaCom"":34,""Apple"":34,""PayPal"":34}","{""Ramada"":67,""Fairfield Inn & Suites by Marriott"":67,""Residence Inn by Marriott"":67,""Renaissance Hotels"":67,""Courtyard by Marriott"":67,""Quality Inn"":67}",{},"{""Verizon Wireless"":100}","{""Netflix"":67}",{},{},{},"{""PayPal"":34}"
163123,227-222@5sy-bzg-qzz,,,2022-07-01,2022-08-01,3750.22,49,33,67.6,85.18,"{""25"":35.31,""75"":88.40}","[484.44,48.83,72.75,446.68,733.74,141.29,337.67,0.00,0.00,0.00,135.30,0.00,0.00,0.00,0.00,0.00,0.00,145.50,0.00,114.35,0.00,22.78,0.00,15.55,245.34,0.00,0.00,188.39,540.70,14.56,62.35]","[242.22,48.83,36.38,65.31,67.60,70.65,168.83,null,null,null,33.83,null,null,null,null,null,null,72.75,null,114.35,null,11.39,null,15.55,122.67,null,null,28.03,88.40,14.56,62.35]","{""Monday"":972.82,""Tuesday"":733.74,""Wednesday"":255.64,""Thursday"":526.06,""Friday"":1047.92,""Saturday"":63.39,""Sunday"":150.65}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",,,0,0.0,"{""No intermediary"":49}","{""No intermediary"":3750.22}","{""1"":19,""2"":13,""3"":0,""4"":1,""5-10"":0,"">10"":0}","{""1"":75.92,""2"":161.53,""3"":null,""4"":207.90,""5-10"":null,"">10"":null}","{""<25k"":5,""25-45k"":3,""45-60k"":2,""75-100k"":5,""100-150k"":3,"">150k"":10}","{""<25k"":133.94,""25-45k"":154.86,""45-60k"":22.78,""75-100k"":51.10,""100-150k"":137.90,"">150k"":123.32}","{""Cody, WY"":4,""Wilmington, NC"":3,""Custer, SD"":3,""Alexandria, VA"":2,""Shorewood, IL"":2,""Key West, FL"":2,""Harvey, MI"":2,""Millbury, MA"":2,""Saint Helens, OR"":2,""Lincoln, NE"":2,""Gilbert, AZ"":2,""Cypress, TX"":2,""Whitefish, MT"":2,""Emmett, ID"":2,""Bryan, TX"":2,""Denver, CO"":2,""Clark, WY"":2,""Boise, ID"":2,""Reidsville, NC"":2,""Bates City, MO"":2,""Kingston, TN"":2,""Bozeman, MT"":2,""Lakewood, WA"":2,""Newark, DE"":2,""Malmstrom Afb, MT"":2,""North Scituate, RI"":2}","{""Walmart"":79,""McDonald's"":58,""Exxon Mobil"":52,""Albertsons"":40,""ConocoPhillips"":34,""Dairy Queen"":31,""Target"":28,""Verizon Wireless"":28,""Walgreens"":28,""CVS"":28,""Shell Oil"":28,""The Home Depot"":25,""PetSmart"":25,""Starbucks"":25,""Maverik"":25,""Jimmy John's"":22,""BP"":22,""Wendy's"":22,""Costco"":22,""Subway"":22}","{""Amazon"":79,""Apple"":58,""Netflix"":43,""Amazon Digital Services"":28,""Hulu"":25,""Audible"":19,""Amazon Marketplace"":19,""Verizon Wireless"":16,""Spotify"":16,""Amazon Prime Video"":16,""Walmart"":13,""Adobe Systems"":13,""AT&T"":13,""Comcast"":13,""Etsy"":10,""Planet Fitness"":10,""Dutch Bros. Coffee"":10,""Chewy"":10,""Goodwill"":10,""New York Times"":10}","{""Academy Sports + Outdoors"":13,""Sierra"":10,""Learning Express Toys"":7,""Dick's Sporting Goods"":7,""Sportsman's Warehouse"":7,""Cabela's"":4,""Scheels"":4,""GameStop"":4,""prAna"":4,""Jo-Ann Fabric and Craft Stores"":4}","{""Walmart"":58,""Albertsons"":28,""Wendy's"":16,""Walgreens"":16,""Maverik"":13,""Dairy Queen"":10,""Boot Barn"":7,""Sierra"":7,""McDonald's"":7,""Tractor Supply Co."":7,""Smoker Friendly"":4,""Domino's Pizza"":4,""Ace Hardware"":4,""Sherwin-Williams"":4,""Pizza Hut"":4}","{""Verizon Wireless"":40,""AT&T"":13,""Sprint"":4,""T-Mobile"":4}","{""Netflix"":43,""Hulu"":25,""Amazon Prime Video"":16,""Sling TV"":7,""YouTube TV"":7,""Peacock"":7,""Disney Plus"":7,""HBO Max"":4,""Fubo"":4,""Time Warner Cable"":4,""Amazon Prime"":4}","{""HelloFresh"":7}","{""Uber"":7}","{""Afterpay"":4,""Klarna"":4}","{""PayPal"":7,""Apple Cash"":7}"
163181,223-222@5sy-bzh-4jv,SG_BRAND_857fcc0687933d1589554945329fe236,Maverik,2022-07-01,2022-08-01,12977.96,406,179,17.67,50.01,"{""25"":7.67,""75"":50.80}","[678.75,76.77,341.25,295.70,672.03,450.17,407.52,598.81,217.09,280.29,513.72,37.61,413.99,435.89,701.49,153.50,114.50,253.41,525.64,506.50,134.55,556.59,133.24,256.33,799.66,382.23,552.23,808.30,976.48,341.87,361.85]","[16.65,13.03,9.97,17.51,10.99,13.44,11.81,23.69,58.14,55.97,13.96,7.77,20.72,46.61,26.17,35.17,50.77,9.15,15.89,16.34,11.82,48.76,27.56,14.68,32.68,17.09,15.07,20.00,24.58,18.45,24.19]","{""Monday"":1862.49,""Tuesday"":1617.51,""Wednesday"":1922.89,""Thursday"":1786.26,""Friday"":3512.12,""Saturday"":922.47,""Sunday"":1354.22}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",24.0,38.0,14,527.6,"{""No intermediary"":405,""Visa"":1}","{""No intermediary"":12972.27,""Visa"":5.69}","{""1"":106,""2"":32,""3"":15,""4"":10,""5-10"":11,"">10"":5}","{""1"":37.67,""2"":61.12,""3"":76.89,""4"":126.77,""5-10"":224.84,"">10"":426.93}","{""<25k"":13,""25-45k"":29,""45-60k"":16,""60-75k"":7,""75-100k"":15,""100-150k"":26,"">150k"":60}","{""<25k"":68.69,""25-45k"":61.75,""45-60k"":45.74,""60-75k"":36.56,""75-100k"":74.27,""100-150k"":58.82,"">150k"":102.79}","{""Cody, WY"":39,""Clark, WY"":12,""Lovell, WY"":5,""Nampa, ID"":4,""Beavercreek, OH"":3,""Queen Creek, AZ"":3,""Provo, UT"":3,""Pocatello, ID"":3,""Littleton, CO"":3,""Boise, ID"":3,""Cedar City, UT"":3,""Allentown, PA"":3,""Charleston, UT"":3,""Wake Forest, NC"":3,""Los Gatos, CA"":2,""Hauser, ID"":2,""Arlington, VA"":2,""Saint George, UT"":2,""Driggs, ID"":2,""Lake Havasu City, AZ"":2,""Canyon Lake, TX"":2,""Roy, UT"":2,""Sandy, UT"":2,""Chicago, IL"":2,""Kensington, MD"":2,""Bowers, PA"":2,""Troy, MN"":2,""Pekin, NY"":2,""Thermopolis, WY"":2,""Morgan, UT"":2,""Enoch, UT"":2,""Springville, UT"":2,""Montrose, CO"":2,""Mesa, AZ"":2,""Gilbert, AZ"":2,""Devon, KY"":2,""Phoenix, AZ"":2,""Homer, AK"":2,""Meridian, ID"":2,""Appleton, WI"":2,""Avondale, AZ"":2,""Lakewood, CO"":2,""Hyrum, UT"":2,""Basin, WY"":2,""Ogden, UT"":2,""Loveland, CO"":2,""Denver, CO"":2,""Leavenworth, KS"":2,""Genola, UT"":2,""Hollywood, FL"":2,""Thatcher, AZ"":2,""Ammon, ID"":2,""Mcdonald, WA"":2,""Northglenn, CO"":2,""Bellevue, WA"":2,""Martinsburg, WV"":2,""Lagrange, GA"":2,""Rexburg, ID"":2,""Erda, UT"":2,""Carrolls, WA"":2,""Kalispell, MT"":2,""Almy, WY"":2,""Billings, MT"":2,""Cowley, WY"":2,""Ladentown, NY"":2,""Lewiston, ID"":2,""Casper, WY"":2,""Acme, WY"":2,""River Falls, WI"":2,""Camp Pendleton, CA"":2,""Fort Collins, CO"":2,""Chamblee, GA"":2,""Peachtree City, GA"":2,""Idaho Falls, ID"":2,""Star, ID"":2,""Creswell, OR"":2,""Bryans Road, MD"":2,""Worley, ID"":2}","{""Walmart"":78,""McDonald's"":59,""Albertsons"":50,""Exxon Mobil"":35,""Wendy's"":30,""Chevron"":28,""Walgreens"":27,""ConocoPhillips"":27,""Costco"":26,""Dairy Queen"":26,""Verizon Wireless"":25,""Shell Oil"":25,""Subway"":22,""Target"":21,""The Home Depot"":20,""Taco Bell"":19,""Chick-fil-A"":19,""Domino's Pizza"":18,""Ace Hardware"":18,""Taco John's"":17}","{""Maverik"":100,""Amazon"":52,""Apple"":42,""Netflix"":31,""Walmart"":20,""Hulu"":17,""Spotify"":17,""Amazon Digital Services"":16,""Amazon Marketplace"":15,""AT&T"":13,""Verizon Wireless"":11,""Audible"":11,""Sirius XM"":9,""Amazon Prime Video"":8,""Google Storage"":7,""Target"":6,""Adobe Systems"":6,""Google"":6,""The Home Depot"":6,""Comcast"":6}","{""Big D"":4}","{""Walmart"":52,""Albertsons"":41,""McDonald's"":16,""Dairy Queen"":15,""Wendy's"":14,""Walgreens"":14,""Sierra"":9,""Domino's Pizza"":8,""Ace Hardware"":8,""Taco John's"":8,""ConocoPhillips"":7,""Arby's"":7,""Tractor Supply Co."":6,""Subway"":6,""Bomgaars"":4,""Boot Barn"":4,""Burger King"":4,""United States Postal Service (USPS)"":4,""maurices"":3,""Good 2 Go Stores"":3}","{""Verizon Wireless"":35,""AT&T"":16,""T-Mobile"":6,""Straight Talk"":3,""Disney Mobile"":1,""Cricket Wireless"":1,""MetroPCS"":1,""TracFone Wireless"":1,""Sprint"":1}","{""Netflix"":31,""Hulu"":17,""Disney Plus"":8,""Amazon Prime Video"":8,""HBO Max"":3,""YouTube TV"":3,""Youtube"":3,""Dish Network"":3,""DirecTV"":3,""Youtube Premium"":3,""Peacock"":2,""Redbox"":2,""Fubo"":1,""Funimation"":1,""Vudu"":1,""Crunchyroll"":1,""Amazon Prime"":1}","{""Dashpass"":4,""DoorDash"":3,""HelloFresh"":2,""Postmates"":1,""Uber Eats"":1}","{""Uber"":4,""Lyft"":2}","{""Affirm.com"":2,""Sezzle"":1,""Afterpay"":1}","{""Apple Cash"":4,""PayPal"":2,""Apple Card"":2,""Venmo"":2}"
