,PLACEKEY,SAFEGRAPH_BRAND_IDS,BRANDS,SPEND_DATE_RANGE_START,SPEND_DATE_RANGE_END,RAW_TOTAL_SPEND,RAW_NUM_TRANSACTIONS,RAW_NUM_CUSTOMERS,MEDIAN_SPEND_PER_TRANSACTION,MEDIAN_SPEND_PER_CUSTOMER,SPEND_PER_TRANSACTION_PERCENTILES,SPEND_BY_DAY,SPEND_PER_TRANSACTION_BY_DAY,SPEND_BY_DAY_OF_WEEK,DAY_COUNTS,SPEND_PCT_CHANGE_VS_PREV_MONTH,SPEND_PCT_CHANGE_VS_PREV_YEAR,ONLINE_TRANSACTIONS,ONLINE_SPEND,TRANSACTION_INTERMEDIARY,SPEND_BY_TRANSACTION_INTERMEDIARY,BUCKETED_CUSTOMER_FREQUENCY,MEAN_SPEND_PER_CUSTOMER_BY_FREQUENCY,BUCKETED_CUSTOMER_INCOMES,MEAN_SPEND_PER_CUSTOMER_BY_INCOME,CUSTOMER_HOME_CITY,RELATED_CROSS_SHOPPING_PHYSICAL_BRANDS_PCT,RELATED_CROSS_SHOPPING_ONLINE_MERCHANTS_PCT,RELATED_CROSS_SHOPPING_SAME_CATEGORY_BRANDS_PCT,RELATED_CROSS_SHOPPING_LOCAL_BRANDS_PCT,RELATED_WIRELESS_CARRIER_PCT,RELATED_STREAMING_CABLE_PCT,RELATED_DELIVERY_SERVICE_PCT,RELATED_RIDESHARE_SERVICE_PCT,RELATED_BUYNOWPAYLATER_SERVICE_PCT,RELATED_PAYMENT_PLATFORM_PCT
163174,zzy-223@5wg-ky9-t7q,,,2022-07-01,2022-08-01,116.33,2,2,58.16,58.16,"{""25"":38.73,""75"":77.60}","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.73,77.60]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.73,77.60]","{""Monday"":0.00,""Tuesday"":0.00,""Wednesday"":0.00,""Thursday"":0.00,""Friday"":0.00,""Saturday"":38.73,""Sunday"":77.60}","{""Wednesday"":4,""Monday"":4,""Saturday"":5,""Thursday"":4,""Tuesday"":4,""Friday"":5,""Sunday"":5}",,,0,0.0,"{""No intermediary"":2}","{""No intermediary"":116.33}","{""1"":2,""2"":0,""3"":0,""4"":0,""5-10"":0,"">10"":0}","{""1"":58.17,""2"":null,""3"":null,""4"":null,""5-10"":null,"">10"":null}","{""<25k"":2,""100-150k"":2}","{""<25k"":77.60,""100-150k"":38.73}","{""Ogden, UT"":2}","{""Walmart"":100,""Petco"":50,""Big D"":50,""Little Caesars"":50,""Target"":50,""Chevron"":50,""Taco Bell"":50,""Lowe's"":50,""Wawa"":50,""Harley Davidson"":50,""Smith's Food & Drug Stores"":50,""Maverik"":50,""Ream's"":50,""Pilot Flying J"":50,""BJ's Wholesale Club"":50,""Burger King"":50,""Quik Stop"":50,""Exxon Mobil"":50,""T-Mobile"":50,""Quick Quack Car Wash"":50}","{""Amazon"":100,""Apple"":100,""Target"":50,""Chewy"":50,""Sephora"":50,""Oculus"":50,""Adobe Creative Cloud"":50,""Adidas"":50,""Microsoft Ultimate"":50,""Comcast"":50}",{},{},"{""T-Mobile"":50}","{""Disney Plus"":100}",{},{},{},{}
164514,zzy-222@5wg-ky9-skf,,,2022-05-01,2022-06-01,6845.6,12,10,555.78,743.32,"{""25"":376.76,""75"":927.56}","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,884.72,0.00,1533.82,0.00,2328.71,1036.10,1057.21,0.00,3.89]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.15,442.36,null,766.91,null,579.68,1036.10,528.61,null,3.89]","{""Monday"":884.72,""Tuesday"":3.89,""Wednesday"":1533.82,""Thursday"":0.00,""Friday"":2328.71,""Saturday"":1036.10,""Sunday"":1058.36}","{""Wednesday"":4,""Monday"":5,""Saturday"":4,""Thursday"":4,""Tuesday"":5,""Friday"":4,""Sunday"":5}",,53.0,0,0.0,"{""No intermediary"":12}","{""No intermediary"":6845.60}","{""1"":8,""2"":2,""3"":0,""4"":0,""5-10"":0,"">10"":0}","{""1"":612.15,""2"":974.22,""3"":null,""4"":null,""5-10"":null,"">10"":null}","{""25-45k"":2,""100-150k"":2,"">150k"":6}","{""25-45k"":579.68,""100-150k"":670.01,"">150k"":703.70}","{""Merritt Island, FL"":3,""Shreveport, LA"":2,""Charlotte, NC"":2,""Fayetteville, NC"":2,""Colorado Springs, CO"":2,""Berkeley, CA"":2,""Baton Rouge, LA"":2,""Oakland Park, FL"":2,""Dublin, GA"":2,""Ontario, CA"":2}","{""McDonald's"":60,""Verizon Wireless"":50,""Albertsons"":50,""Safeway"":50,""ConocoPhillips"":50,""Chick-fil-A"":50,""Walgreens"":50,""Walmart"":40,""Chevron"":40,""The Home Depot"":40,""Exxon Mobil"":40,""Shell Oil"":40,""Target"":30,""Lowe's"":30,""Circle K"":30,""CVS"":30,""Sonic"":20,""Olive Garden"":20,""Barnes and Noble"":20,""Taco Bell"":20}","{""Apple"":60,""Amazon"":50,""Netflix"":40,""Uber"":30,""Hulu"":30,""New York Times"":30,""Amazon Marketplace"":30,""Google"":20,""Zappos"":20,""Spotify"":20,""AT&T"":20,""Audible"":20,""Comcast"":20,""Amazon Kindle"":20,""Etsy"":10,""Walmart"":10,""Google Fi"":10,""Snack & Soda"":10,""Anytime Fitness"":10,""Target"":10}","{""Comfort Suites"":20,""Holiday Inn"":10,""Hampton"":10,""Fairmont Hotels & Resorts"":10,""Hilton International"":10,""Hilton Garden Inn"":10,""AmericInn"":10,""Best Western"":10}",{},"{""Verizon Wireless"":50,""AT&T"":20,""Google Fi"":10}","{""Netflix"":40,""Hulu"":30,""HBO Max"":10,""Dish Network"":10,""Disney Plus"":10,""Youtube Premium"":10}","{""DoorDash"":10}","{""Uber"":30}",{},{}
165945,zzy-224@5wg-k4r-yn5,,,2022-05-01,2022-06-01,21862.72,256,159,22.25,44.71,"{""25"":9.52,""75"":61.15}","[0.00,0.00,0.00,0.00,0.00,0.00,0.00,441.17,342.55,1226.82,531.39,0.00,0.00,371.03,1227.91,0.00,1682.77,3475.57,2629.95,3271.00,594.40,792.39,0.00,3782.60,0.00,0.00,591.80,575.10,0.00,326.27,0.00]","[null,null,null,null,null,null,null,9.00,28.27,41.28,57.21,null,null,68.32,29.15,null,24.29,29.65,15.88,14.71,22.25,15.90,null,14.33,null,null,27.59,36.60,null,22.07,null]","{""Monday"":668.82,""Tuesday"":6692.19,""Wednesday"":4006.96,""Thursday"":2629.95,""Friday"":3862.80,""Saturday"":1540.53,""Sunday"":2461.47}","{""Wednesday"":4,""Monday"":5,""Saturday"":4,""Thursday"":4,""Tuesday"":5,""Friday"":4,""Sunday"":5}",,,9,337.33,"{""No intermediary"":256}","{""No intermediary"":21862.72}","{""1"":107,""2"":35,""3"":8,""4"":6,""5-10"":2,"">10"":1}","{""1"":59.23,""2"":132.36,""3"":114.61,""4"":894.92,""5-10"":1094.46,"">10"":2417.61}","{""<25k"":6,""25-45k"":22,""45-60k"":15,""60-75k"":9,""75-100k"":23,""100-150k"":24,"">150k"":50}","{""<25k"":25.00,""25-45k"":68.68,""45-60k"":84.55,""60-75k"":52.09,""75-100k"":48.22,""100-150k"":108.99,"">150k"":275.66}","{""Boise, ID"":6,""Dublin, GA"":6,""Palo Alto, CA"":5,""Gardiner, MT"":5,""Milwaukee, WI"":5,""Greenville, SC"":4,""Great Falls, MT"":4,""Alexandria, VA"":3,""Ogden, UT"":3,""State College, PA"":3,""Butte, MT"":3,""Berkeley, CA"":3,""Bozeman, MT"":3,""Lehi, UT"":3,""Austin, TX"":3,""Litchfield Park, AZ"":3,""Smyrna, GA"":2,""Westfield, PA"":2,""Los Angeles, CA"":2,""West Jordan, UT"":2,""Westlake Village, CA"":2,""Quincy, IL"":2,""Saint George, UT"":2,""Raleigh, NC"":2,""South Jordan, UT"":2,""Grayling, MT"":2,""Troy, MI"":2,""Green, OH"":2,""Nashville, TN"":2,""Holbrook, AZ"":2,""Taylorsville, UT"":2,""Pensacola, FL"":2,""Madison, AL"":2,""Humble, TX"":2,""Brandon, MS"":2,""Arkana, AR"":2,""Montgomery, AL"":2,""Arlington, TX"":2,""Moscow, ID"":2,""Southlake, TX"":2,""Kingwood, TX"":2,""Meridian, MS"":2,""Norfolk, VA"":2,""Santa Fe, NM"":2,""Gainesville, FL"":2,""Alcoa, TN"":2,""Clermont, FL"":2,""Houston, TX"":2,""Toms River, NJ"":2,""Depoe Bay, OR"":2,""Boaz, AL"":2,""Hagerstown, MD"":2,""Cottonwood Heights, UT"":2,""Meridian, ID"":2,""Mckinney, TX"":2,""Louisville, KY"":2,""Tampa, FL"":2,""Wappingers Falls, NY"":2,""Magnolia, TX"":2,""Champaign, IL"":2,""West Chester, PA"":2,""Vicksburg, MS"":2,""Pocatello, ID"":2,""Southington, CT"":2,""Spartanburg, SC"":2,""Clearfield, UT"":2,""Mims, FL"":2,""Arvada, CO"":2,""Cochituate, MA"":2,""North Las Vegas, NV"":2,""Dunedin, FL"":2,""Denver, CO"":2,""Rapid City, SD"":2,""Saint Louis, MO"":2,""Monroe, LA"":2,""Fraser, CO"":2,""Danville, IN"":2,""Butler, PA"":2,""Los Altos, CA"":2,""Orlando, FL"":2,""Grand Junction, CO"":2,""Wilmington, NC"":2,""Seneca, SC"":2,""Pembroke Pines, FL"":2,""Baton Rouge, LA"":2,""Layton, UT"":2,""Cincinnati, OH"":2,""Kenwood, CA"":2,""Hopkinsville, OH"":2,""Canton, GA"":2,""San Antonio, TX"":2,""Annandale, VA"":2,""Post, OR"":2,""Charleston, UT"":2,""Reno, NV"":2,""Bynum, NC"":2,""Pasadena, CA"":2,""Dallas, TX"":2,""Naperville, IL"":2,""Orem, UT"":2,""Oklahoma City, OK"":2,""Eagle, ID"":2,""Patterson, IA"":2,""Cove, UT"":2,""Peachtree City, GA"":2,""Boone, NC"":2,""Idaho Falls, ID"":2,""Parker, CO"":2,""Jackson, WY"":2,""Albuquerque, NM"":2,""Logan, UT"":2,""Columbia, SC"":2,""York, PA"":2}","{""Walmart"":56,""McDonald's"":47,""Target"":43,""Chevron"":30,""Costco"":30,""Shell Oil"":30,""Albertsons"":29,""ConocoPhillips"":29,""Maverik"":29,""Starbucks"":28,""Chick-fil-A"":27,""Exxon Mobil"":26,""Walgreens"":26,""The Home Depot"":24,""Phillips 66"":20,""Wendy's"":19,""CVS"":19,""Lowe's"":18,""Pilot Flying J"":17,""Safeway"":16}","{""Amazon"":53,""Apple"":46,""Netflix"":28,""Amazon Digital Services"":23,""Amazon Marketplace"":17,""Spotify"":15,""AT&T"":14,""Hulu"":14,""T-Mobile"":14,""Comcast"":13,""Target"":12,""Google"":12,""Uber"":11,""Sirius XM"":11,""Audible"":9,""Verizon Wireless"":9,""Google Storage"":9,""Walmart"":8,""Airbnb"":7,""Youtube Premium"":7}","{""Party City"":2,""Staples"":2,""Office Depot"":2,""Edible Arrangements"":2,""OfficeMax"":2,""Harry and David"":1,""Paper Source"":1}",{},"{""Verizon Wireless"":23,""AT&T"":17,""T-Mobile"":16,""Google Fi"":3,""Sprint"":3,""Disney Mobile"":1,""Straight Talk"":1,""TracFone Wireless"":1,""Boost Mobile"":1}","{""Netflix"":28,""Hulu"":14,""Disney Plus"":11,""Youtube Premium"":7,""YouTube TV"":6,""Youtube"":4,""Dish Network"":3,""Peacock"":3,""Sling TV"":2,""HBO Max"":2,""Amazon Prime"":2,""Roku"":2,""Vudu"":2,""Crunchyroll"":2,""DirecTV"":2,""Redbox"":1,""Time Warner Cable"":1,""Starz"":1}","{""Uber Eats"":5,""Instacart"":4,""DoorDash"":3,""Postmates"":2,""HelloFresh"":1,""Grubhub"":1,""Dashpass"":1}","{""Uber"":11,""Lyft"":4}","{""Afterpay"":3,""Klarna"":2,""Affirm.com"":1}","{""Apple Card"":4,""PayPal"":1}"
166184,zzy-222@5wg-jqb-mhq,,,2022-05-01,2022-06-01,12632.39,234,169,29.58,41.6,"{""25"":13.26,""75"":58.28}","[117.36,102.74,122.90,150.46,888.78,1053.36,0.00,0.00,373.52,435.26,579.22,768.04,0.00,0.00,0.00,0.00,621.38,0.00,0.00,338.81,163.42,0.00,2313.51,0.00,2240.27,0.00,1893.86,218.39,0.00,251.11,0.00]","[41.30,34.96,27.54,61.46,21.17,34.97,null,null,30.74,44.22,29.50,19.07,null,null,null,null,40.06,null,null,27.49,78.67,null,24.56,null,36.91,null,19.03,23.96,null,47.68,null]","{""Monday"":3040.88,""Tuesday"":1179.54,""Wednesday"":2969.95,""Thursday"":1656.82,""Friday"":3286.03,""Saturday"":381.81,""Sunday"":117.36}","{""Wednesday"":4,""Monday"":5,""Saturday"":4,""Thursday"":4,""Tuesday"":5,""Friday"":4,""Sunday"":5}",5495.0,119.0,2,99.18,"{""No intermediary"":234}","{""No intermediary"":12632.39}","{""1"":128,""2"":27,""3"":8,""4"":4,""5-10"":2,"">10"":0}","{""1"":44.16,""2"":124.18,""3"":254.29,""4"":278.21,""5-10"":240.18,"">10"":null}","{""<25k"":21,""25-45k"":28,""45-60k"":17,""60-75k"":8,""75-100k"":13,""100-150k"":25,"">150k"":58}","{""<25k"":58.00,""25-45k"":47.48,""45-60k"":36.50,""60-75k"":62.04,""75-100k"":49.62,""100-150k"":108.67,"">150k"":99.62}","{""Millville, NJ"":5,""Canandaigua, NY"":5,""Toledo, OH"":5,""Utica, NY"":5,""Amelia, OH"":3,""Bowling Green, OH"":3,""Pittsburgh, PA"":3,""Midland, TX"":3,""Charlotte, NC"":3,""Ogden, UT"":3,""Everett, WA"":3,""Cedar City, UT"":3,""Rootstown, OH"":3,""Shelby, NC"":3,""Canton, OH"":3,""Queens, NY"":3,""Austin, TX"":3,""Poquoson, VA"":2,""Starkville, MS"":2,""West Jordan, UT"":2,""Broadview Heights, OH"":2,""South Jordan, UT"":2,""Lancaster, PA"":2,""Columbus, IN"":2,""Bountiful, UT"":2,""Alexandria, VA"":2,""Brigham City, UT"":2,""Berthoud, CO"":2,""Nashville, TN"":2,""Cotulla, TX"":2,""Tulsa, OK"":2,""Brandon, MS"":2,""Cumberland, IN"":2,""Salt Lake City, UT"":2,""Clemmons, NC"":2,""Paducah, KY"":2,""Waco, TX"":2,""Gap, PA"":2,""Rochester, NY"":2,""Bannack, MT"":2,""Collinsville, IL"":2,""San Francisco, CA"":2,""Gering, NE"":2,""Meridian, MS"":2,""Fayetteville, NY"":2,""Durand, IL"":2,""Birmingham, AL"":2,""Seeley, CA"":2,""Oak Harbor, WA"":2,""Kingman, AZ"":2,""Dayton, OH"":2,""Eagle, CO"":2,""Houston, TX"":2,""Oakland, ME"":2,""Gunnison, CO"":2,""Virginia Beach, VA"":2,""Downers Grove, IL"":2,""Mckinney, TX"":2,""Lakewood, CO"":2,""Roanoke, VA"":2,""Wappingers Falls, NY"":2,""Satellite Beach, FL"":2,""Warwick, RI"":2,""West Chester, PA"":2,""Pocatello, ID"":2,""Addison, TX"":2,""Arvada, CO"":2,""Cochituate, MA"":2,""Charleston, SC"":2,""Spring, TX"":2,""Roswell, NM"":2,""Dunedin, FL"":2,""Portland, OR"":2,""Great Falls, MT"":2,""Broomfield, CO"":2,""New York, NY"":2,""Seattle, WA"":2,""Boise, ID"":2,""Cardiff, CO"":2,""Anaconda, MT"":2,""Emigrant, MT"":2,""Crystal Lake, IL"":2,""Butler, PA"":2,""Longview, TX"":2,""Lexington, KY"":2,""Los Altos, CA"":2,""Chantilly, VA"":2,""Wilmington, NC"":2,""Burien, WA"":2,""Grant, ID"":2,""Carrollton, TX"":2,""Ellicott, NY"":2,""Berkeley, CA"":2,""Baton Rouge, LA"":2,""Bozeman, MT"":2,""Layton, UT"":2,""Knoxville, TN"":2,""Orange, CA"":2,""Billings, MT"":2,""Port Orange, FL"":2,""Saratoga Springs, UT"":2,""Harrisburg, PA"":2,""Naperville, IL"":2,""Casper, WY"":2,""Covina, CA"":2,""Sacramento, CA"":2,""Farmersville, TX"":2,""Orem, UT"":2,""Bethany, IN"":2,""Oklahoma City, OK"":2,""Stanwood, WA"":2,""Latham, NY"":2,""Caroleen, NC"":2,""Burlington, VT"":2,""Long Beach, CA"":2,""Bend, OR"":2,""Fort Collins, CO"":2,""Pooler, GA"":2,""Idaho Falls, ID"":2,""Cement City, MI"":2,""Boston, MA"":2,""Litchfield Park, AZ"":2,""Albuquerque, NM"":2,""Colonie, NY"":2,""Aspen, CO"":2}","{""Walmart"":57,""McDonald's"":40,""Target"":30,""Walgreens"":29,""Shell Oil"":28,""Lowe's"":27,""Starbucks"":26,""Costco"":26,""Maverik"":25,""Chevron"":25,""Exxon Mobil"":22,""Chick-fil-A"":22,""ConocoPhillips"":21,""Albertsons"":20,""The Home Depot"":19,""Wendy's"":17,""Love's Travel Stops and Country Stores"":17,""Subway"":16,""Verizon Wireless"":15,""7-Eleven"":15}","{""Amazon"":54,""Apple"":38,""Netflix"":25,""Amazon Digital Services"":20,""Spotify"":15,""AT&T"":15,""Comcast"":15,""Uber"":12,""Hulu"":11,""Amazon Marketplace"":11,""Target"":9,""Verizon Wireless"":9,""Sirius XM"":9,""Planet Fitness"":8,""Uber Eats"":8,""Audible"":7,""U-Haul"":7,""Chipotle Mexican Grill"":6,""Google"":6,""ExxonMobil"":6}","{""McDonald's"":41,""Starbucks"":27,""Chick-fil-A"":24,""Wendy's"":18,""Subway"":16,""Chipotle Mexican Grill"":15,""Taco Bell"":15,""Dunkin'"":14,""Burger King"":11,""Arby's"":11,""In-N-Out Burger"":9,""Panera Bread"":9,""Dairy Queen"":8,""Domino's Pizza"":8,""Panda Express"":8,""Jersey Mike's"":7,""Papa John's"":7,""Five Guys"":7,""Little Caesars"":6,""Chili's Grill & Bar"":6}",{},"{""Verizon Wireless"":22,""AT&T"":18,""T-Mobile"":8,""Sprint"":3,""Straight Talk"":2,""Cricket Wireless"":1,""MetroPCS"":1}","{""Netflix"":25,""Hulu"":11,""Amazon Prime"":5,""Disney Plus"":4,""Roku"":3,""Youtube Premium"":3,""Sling TV"":2,""YouTube TV"":2,""DirecTV"":2,""HBO Max"":2,""Youtube"":2,""Dish Network"":2,""Amazon Prime Video"":2,""Peacock"":1,""Redbox"":1}","{""Uber Eats"":8,""Instacart"":3,""DoorDash"":2,""Dashpass"":2,""Go Puff"":2,""Postmates"":1,""Grubhub"":1}","{""Uber"":12,""Lyft"":3}","{""Afterpay"":2,""Affirm.com"":2,""Progressive Leasing"":1}","{""Apple Card"":3,""PayPal"":2,""Apple Cash"":1}"
166730,zzy-224@5wg-k4r-yn5,,,2022-06-01,2022-07-01,14608.1,275,173,21.2,34.96,"{""25"":10.35,""75"":55.62}","[427.74,679.84,0.00,0.00,607.89,0.00,0.00,0.00,0.00,0.00,294.62,923.35,0.00,2176.08,43.46,0.00,0.00,0.00,0.00,0.00,0.00,746.33,802.82,1097.46,0.00,1703.41,3789.72,1315.38,0.00,0.00]","[16.93,14.93,null,null,39.39,null,null,null,null,null,20.41,59.86,null,35.89,21.73,null,null,null,null,null,null,19.29,33.38,25.66,null,28.94,16.24,16.49,null,null]","{""Monday"":3789.72,""Tuesday"":3491.46,""Wednesday"":1217.53,""Thursday"":1482.66,""Friday"":1097.46,""Saturday"":294.62,""Sunday"":3234.65}","{""Wednesday"":5,""Monday"":4,""Saturday"":4,""Thursday"":5,""Tuesday"":4,""Friday"":4,""Sunday"":4}",-33.0,-6.0,3,124.38,"{""No intermediary"":275}","{""No intermediary"":14608.10}","{""1"":128,""2"":23,""3"":10,""4"":4,""5-10"":7,"">10"":1}","{""1"":48.68,""2"":95.86,""3"":262.73,""4"":190.42,""5-10"":324.42,"">10"":512.08}","{""<25k"":11,""25-45k"":15,""45-60k"":8,""60-75k"":7,""75-100k"":16,""100-150k"":40,"">150k"":63}","{""<25k"":27.39,""25-45k"":65.93,""45-60k"":22.15,""60-75k"":41.96,""75-100k"":86.99,""100-150k"":64.21,"">150k"":105.70}","{""Sahuarita, AZ"":6,""Norman, OK"":5,""Raleigh, NC"":4,""Boise, ID"":4,""Altoona, PA"":3,""Orange City, IA"":3,""Mechanicsville, VA"":3,""Colorado City, AZ"":3,""Garden Grove, CA"":3,""La Vernia, TX"":3,""Lexington, KY"":3,""Springfield, NJ"":3,""Berkeley, CA"":3,""Cooper City, FL"":3,""Cedar Falls, IA"":3,""Newbury Park, CA"":3,""Tremonton, UT"":2,""Youngstown, OH"":2,""Greensboro, NC"":2,""Channahon, IL"":2,""Bennett, CO"":2,""Malden, MA"":2,""Niceville, FL"":2,""Brigham City, UT"":2,""Woods Cross, UT"":2,""Sandy, UT"":2,""Chicago, IL"":2,""Oceanside, CA"":2,""Galena, IN"":2,""Boardman, OH"":2,""Ballard, UT"":2,""Arkana, AR"":2,""Salt Lake City, UT"":2,""El Paso, TX"":2,""Dumfries, VA"":2,""Ocala, FL"":2,""Cedar Hill, TX"":2,""Cornelius, NC"":2,""Prince Frederick, MD"":2,""Medina, OH"":2,""Norfolk, VA"":2,""Flagstaff, AZ"":2,""Cana, VA"":2,""Monroe, UT"":2,""Santa Fe, NM"":2,""Evans, GA"":2,""Truckee, CA"":2,""Salisbury, MD"":2,""Richardson, TX"":2,""Highlands Ranch, CO"":2,""Dover, NH"":2,""The Woodlands, TX"":2,""Benjamin, UT"":2,""Charlotte, NC"":2,""Baltimore, MD"":2,""Topeka, KS"":2,""Meridian, ID"":2,""Oakland, CA"":2,""Bridgeland, UT"":2,""Louisville, KY"":2,""Satellite Beach, FL"":2,""Ogden, UT"":2,""Ripon, CA"":2,""Clovis, NM"":2,""Pocatello, ID"":2,""Omaha, NE"":2,""Goldsboro, NC"":2,""Princeton, NJ"":2,""Morgantown, WV"":2,""Charleston, SC"":2,""Portland, OR"":2,""Slippery Rock, PA"":2,""Ambler, PA"":2,""Fishers, IN"":2,""Potsdam, NY"":2,""Saint Louis, MO"":2,""Richmond, TX"":2,""Newark, NJ"":2,""Jacksonville, FL"":2,""Toledo, OH"":2,""Seattle, WA"":2,""Monroe, LA"":2,""State College, PA"":2,""Reading, PA"":2,""Corpus Christi, TX"":2,""Cedar City, UT"":2,""Muskego, WI"":2,""Newport Beach, CA"":2,""Estes Park, CO"":2,""Kuna, ID"":2,""Orlando, FL"":2,""Thousand Oaks, CA"":2,""Francis, UT"":2,""Seneca, SC"":2,""Grant, ID"":2,""Fletcher, NC"":2,""Flower Mound, TX"":2,""Anderson Island, WA"":2,""Ukiah, CA"":2,""Cleveland, OH"":2,""Stafford, VA"":2,""San Antonio, TX"":2,""Burtonsville, MD"":2,""Washington, DC"":2,""Lake Saint Louis, MO"":2,""Torrance, CA"":2,""New Albany, IN"":2,""Mercer Island, WA"":2,""Dallas, TX"":2,""West Valley, UT"":2,""Columbia, MO"":2,""Hillsboro, VA"":2,""Council Bluffs, IA"":2,""Saratoga Springs, UT"":2,""College Park, MD"":2,""Tallahassee, FL"":2,""Saint Simons Island, GA"":2,""Hilton Head Island, SC"":2,""Salado, TX"":2,""Eastvale, PA"":2,""Denton, TX"":2,""Herriman, UT"":2,""Glendale, AZ"":2,""Fairport, IA"":2,""Swanquarter, NC"":2,""Ypsilanti, MI"":2,""Fort Collins, CO"":2,""Akins, OK"":2,""Bowie, MD"":2,""Deer Lodge, MT"":2,""Shawsville, MD"":2,""Logan, UT"":2,""Columbia, SC"":2}","{""Walmart"":57,""McDonald's"":46,""Target"":43,""Shell Oil"":38,""Exxon Mobil"":32,""Costco"":32,""Maverik"":29,""Walgreens"":27,""Chevron"":27,""Starbucks"":26,""Chick-fil-A"":24,""Albertsons"":23,""ConocoPhillips"":22,""Taco Bell"":22,""The Home Depot"":22,""Wendy's"":21,""Phillips 66"":21,""CVS"":20,""Panera Bread"":18,""7-Eleven"":17}","{""Amazon"":58,""Apple"":53,""Netflix"":33,""Amazon Digital Services"":25,""Spotify"":22,""Hulu"":21,""AT&T"":20,""Target"":17,""Amazon Marketplace"":16,""Uber"":14,""Verizon Wireless"":13,""Comcast"":13,""Sirius XM"":11,""Google Storage"":11,""Audible"":10,""Steam"":10,""Walmart"":9,""Google"":9,""Etsy"":7,""YouTube TV"":7}","{""Staples"":4,""Party City"":3,""Office Depot"":2,""Disney Store"":1,""Spencer's"":1,""Paper Source"":1}",{},"{""Verizon Wireless"":27,""AT&T"":21,""T-Mobile"":10,""Sprint"":2,""Cricket Wireless"":1,""Straight Talk"":1,""U.S. Cellular"":1,""TracFone Wireless"":1}","{""Netflix"":33,""Hulu"":21,""Disney Plus"":10,""YouTube TV"":7,""Youtube"":5,""Amazon Prime Video"":5,""Peacock"":3,""Crunchyroll"":3,""Amazon Prime"":3,""Funimation"":2,""Youtube Premium"":2,""Sling TV"":2,""HBO Max"":2,""Fubo"":2,""Roku"":1,""Dish Network"":1,""Time Warner Cable"":1,""DirecTV"":1,""Starz"":1}","{""Uber Eats"":7,""Instacart"":5,""Dashpass"":3,""HelloFresh"":3,""DoorDash"":1,""Postmates"":1,""Grubhub"":1}","{""Uber"":14,""Lyft"":7}","{""Affirm.com"":2,""Afterpay"":1}","{""Apple Card"":5,""Apple Cash"":2,""PayPal"":1,""Venmo"":1}"
